0.026038509	-0.19105156	-0.31636077	-0.12120415	-0.15479831	-0.043736435	-0.20889719	0.41576716	-0.22366603	0.15638295	0.55430293	0.4552391	-0.31065258	0.50026023	-0.18541934	-0.64270145	0.44661015	0.13896595	0.011192008	-0.06385709	0.5467031	0.7471982	0.36593065	0.007673217	0.224387	-0.24921443	-0.3514146	-0.23321667	0.3411045	-0.12960774	0.72040695	-0.45038524	0.43156236	-0.27656135	-0.33265454	0.43946522	-0.41340077	-0.30938545	-0.0033680745	0.092892036	0.30837005	0.1466031	-0.0061511886	-0.43776363	0.6108509	0.38213423	0.25581738	0.20387009	0.0050471234	0.11216935	-0.14367741	0.6942501	0.0096841175	-0.1856535	0.112304874	0.24568151	-0.319648	0.5044939	0.40650445	-0.14004585	0.035296187	-0.009839849	0.34256178	-0.13900714	-0.37128347	0.04774967	0.21279787	0.16278411	-0.44303283	-0.56039995	-0.5228209	-0.12649569	-0.2474611	0.40633383	0.47420233	-0.44871697	0.2805698	-0.08874944	0.33870104	0.07232278	0.4574841	0.13529068	0.24153209	0.39625826	0.6043522	0.36231035	-0.5252958	0.2893958	-0.23194252	-0.39855814	-0.038338844	0.021120729	-0.43316412	0.049452443	-0.36696672	0.66739553	0.069243796	-0.047134798	-0.39105487	0.27162623	0.14975195	-0.094908044	-0.22859241	-0.24623463	-0.18993375	-0.23359387	-0.026017431	-0.051429268	-0.22289585	0.57802415	-0.37522313	0.61752325	0.24296956	0.7670598	0.56867665	0.56889254	-0.05717573	0.7053733	0.50953054	0.36089972	-0.034390423	-0.26241207	-0.016422313	0.42146692	0.5571816	0.3228571	0.16770409	-0.20652196	0.51382625	-0.28956884	0.5208312	-0.09821664	0.35389653	0.03579005	0.3564813	-0.31494576	-0.07378421	0.63230354	0.52378935	-0.320811	0.1968023	-0.19875059	0.23408887	-0.2932108	0.10487904	0.5311823	-0.38708383	-0.53086895	-0.3419872	-0.06775806	
0.044670466	-0.15308632	0.5697817	-0.14650129	0.28116968	-0.08633814	-0.04027706	0.07592001	0.32399884	0.2744579	-0.032958142	0.006754161	0.16376188	0.17659917	0.0034929782	-0.08653783	0.18088482	0.005717617	0.22982793	0.11372778	-0.22646342	0.42539033	-0.18509287	-0.04758133	0.15925749	-0.13307759	-0.008875179	0.2410978	0.14708747	0.19216235	0.18745118	0.05239899	-0.034317717	-0.20594586	0.111609526	-0.27829617	-0.1586901	-0.011183985	0.08651286	-0.079375975	0.31892508	0.110873364	-0.15573981	0.21041256	-0.316268	0.01830762	0.20901254	-0.13221376	-0.34122542	0.11042858	0.061851837	-0.15527198	0.047411043	0.3131818	-0.27783862	0.2026759	-0.080198996	0.20035969	-0.14752252	-0.1406276	-0.15783219	0.043007363	-0.07505575	0.15740329	0.23375411	0.13812421	-0.286534	0.044855718	-0.17879544	-0.12183933	-0.13855176	0.085780226	0.20184033	0.009812144	-0.19552292	-0.32151893	0.21135606	0.20210697	0.17847455	-0.09248128	-0.21906628	0.12981868	0.20553926	0.031425644	-0.2598564	0.05324607	-0.17424442	0.32015955	-0.16526721	0.054446485	-0.005118239	0.19655746	-0.17972295	0.24456055	0.5371294	0.23488458	-0.019235233	0.43421504	-0.16888963	0.3145683	-0.24253586	0.017406246	0.04893069	-0.17070782	0.31933993	0.04876886	0.2933767	-0.036260564	0.009088385	0.04086958	0.13307303	0.26050723	-0.1806972	0.23143083	0.07350176	0.07684719	-0.17315757	-0.07301654	0.18899992	-0.17164066	0.16697267	-0.2132111	-0.030288247	0.5724477	0.049198996	0.22510844	0.19954517	-0.30222085	0.017114576	-0.29248744	0.011470425	-0.002510518	0.34300593	0.511664	0.4690334	0.16526487	0.20565383	0.60265505	0.16110727	0.13913846	0.01782702	0.25862494	0.378251	-0.20109141	-0.28807858	0.07215422	0.2294963	-0.26479894	-0.13158755	0.4868683	
0.42064145	-0.19582826	-0.27397093	0.015795188	-0.44615924	0.19124037	-0.22841804	0.104737565	-0.123435855	-0.26030403	0.5103758	0.5547745	0.097472586	0.32700738	0.14779674	-0.32959914	0.024108134	-0.009592625	0.1021577	0.115719415	0.32175827	0.5156586	0.21219596	0.0148519445	0.13752846	-0.108558245	-0.089587525	-0.27442884	0.32332143	-0.2749579	0.45417425	-0.48236045	0.4371947	-0.2011058	0.18234003	-0.0744745	-0.36523673	0.14505462	-0.3126928	0.033015706	0.46964023	0.29494205	-0.013615187	-0.16374223	0.34508732	0.33605143	0.59015274	0.34686834	0.19480558	0.59567755	0.10214551	0.049415626	-0.2314695	0.005637602	0.54170805	0.36333382	-0.3711959	0.33633795	0.5424696	-0.1697436	-0.17125861	-0.12982361	0.1341475	0.050971873	-0.20947257	0.36798793	0.3978924	0.5895873	-0.26412195	-0.15321955	-0.15997829	-0.54315156	-0.12263296	0.6428088	0.5888072	0.19006072	-0.14303562	0.28459027	0.29447508	0.40802434	0.19874766	0.35667327	0.39194816	-0.14560014	0.51628816	0.26552054	-0.2813755	0.29080987	-0.16561316	-0.11631936	0.12604323	0.28282914	-0.2711583	0.21984032	-0.56121004	0.46662605	0.5173957	-0.28017488	-0.34841624	0.5115404	0.46712783	-0.27885473	-0.35007247	-0.18786584	-0.16187651	-0.29902747	-0.25392914	-0.43934017	-0.24726051	-0.24962558	-0.40794867	0.35901967	0.067512706	0.43616337	0.15546325	0.4045085	0.09404514	0.35137102	0.20899962	0.19517618	-0.23644471	-0.2704467	0.023142107	0.46364793	0.009275468	0.55573845	0.17167477	-0.40798378	0.52989787	-0.3160731	0.36492598	-0.2455418	0.53751874	0.20058896	0.4733797	0.14633955	-0.38099155	0.58420134	0.5782628	-0.4971482	0.1461062	0.37660503	0.25028378	-0.319056	-0.49512726	-0.1352764	0.21770976	-0.18286376	-0.1880131	0.24227951	
-0.005954463	0.12708539	0.1821544	0.18856423	0.24942766	-0.12908284	0.15586224	0.12771419	0.43390438	-0.024096306	0.27524403	0.100419156	0.29092336	0.10230459	-0.101044215	-0.13462462	-0.045516957	0.15355326	0.4057792	0.24284887	0.12953475	0.11082803	0.002308111	0.3734158	0.2966549	-0.020993862	0.27028188	0.4053595	0.15678269	-0.2120368	0.15894067	-0.20301668	0.049878012	0.2503412	0.31038785	-0.10147866	0.26488373	0.40919286	-0.34811184	0.09831631	0.0726005	-0.29783323	-0.08131296	0.24095377	-0.15140648	-0.2925107	-0.092555754	-0.17564629	-0.04758636	0.23996975	0.20637503	0.052084085	-0.13591999	0.20890068	-0.061927125	0.045379024	-0.05464976	-0.08926132	-0.20645954	0.038849812	0.22748429	0.05964973	3.662705e-05	0.33925188	0.3695687	0.1671163	-0.48380956	0.007064716	0.1120476	-0.14797859	0.29685944	0.34400156	0.25044504	0.25873458	0.15879181	0.31305075	0.047352698	0.0033464597	0.20611146	-0.33377358	0.2268768	0.0081148585	0.31493616	0.25013292	0.3569066	0.13451809	0.44613752	0.016717335	0.041467443	-0.015646156	0.19381283	-0.19820346	0.005682567	0.029577656	-0.05132587	-0.264229	-0.17750733	0.26720157	-0.3357516	0.08444741	-0.13207074	0.22775327	0.22747871	0.41383645	-0.44383463	0.22961949	0.3098481	0.06716043	-0.13272643	-0.5879228	0.10705424	-0.014563304	-0.29808247	0.3019469	-0.08432418	0.18859904	-0.33236602	-0.2721858	0.2132595	-0.4903335	0.23845035	-0.028788531	0.23354419	-0.18864061	-0.23270124	0.08141454	0.06560397	0.10565295	-0.004229222	0.14460024	-0.1757768	0.15279348	0.43570146	0.09203045	0.28135705	-0.10945878	0.14145538	0.23825766	0.22285405	-0.17162642	0.039633412	0.03222039	0.1138313	0.17602196	-0.03641562	0.27911335	-0.15252723	0.30396447	0.05851965	0.12595968	
0.26486173	-0.76676863	-0.6701805	-0.050980575	-0.49202904	-0.3720219	-0.87006825	0.6390518	-0.6234604	-0.10714026	0.5863598	0.80085945	-0.46491084	0.5378939	-0.2389551	-0.79365945	0.677236	0.11494403	-0.4661284	-0.41094312	0.6899434	0.69498825	0.6808443	-0.5734564	0.63476	-0.012053278	-0.60466444	-0.7575013	0.7724723	0.33851105	0.7397831	-0.49220246	0.5710564	-0.7778857	-0.30498382	0.68162847	-0.7451932	-0.32417953	0.22244121	-0.2534749	0.54309356	0.4453473	-0.55784875	-0.4869953	0.7732763	0.84762174	0.74016666	0.37800336	-0.28181186	-0.021502145	-0.3485055	0.60938895	-0.5038326	-0.48019353	0.3760001	0.7011596	-0.5008353	0.70668703	0.736267	-0.4825935	-0.5574028	-0.39245906	0.5249274	-0.48203754	-0.55652225	0.51665837	0.5648341	0.45290175	-0.697501	-0.41776747	-0.72122127	-0.63602984	-0.6358603	0.75212735	0.744917	-0.6982879	-0.083849296	0.561794	0.2595764	0.52050805	0.5059012	0.6148285	-0.2715674	0.37584007	0.53418255	0.67761886	-0.6094919	0.63007635	-0.49407518	-0.40690148	-0.45630082	0.80255353	-0.32265085	0.54262465	-0.6185838	0.81861895	0.47672504	-0.6100418	-0.45241627	0.8400661	0.5984271	-0.40332866	-0.40631092	-0.72835255	0.022218345	-0.42640305	-0.15969157	-0.51716816	-0.65227044	0.6512317	-0.38348207	0.7132464	0.6548609	0.82519424	0.67150265	0.60340863	0.4158979	0.827982	0.65686107	0.5840749	-0.24014671	-0.34419823	-0.10363179	0.57244086	0.50985825	0.25138852	0.51266056	-0.5740302	0.6850834	-0.29720458	0.61244667	-0.23100573	0.15610132	-0.06273837	0.61954063	-0.4054124	-0.28944075	0.93435884	0.83164024	-0.543184	0.08668674	-0.5250888	0.79210776	-0.5984805	-0.2850016	0.5488439	0.3549568	-0.6325692	-0.3314218	-0.08341365	
0.8978607	0.48730567	0.35854402	-0.5468284	0.16011615	-0.055182397	0.46225777	-0.2156921	-0.24367979	0.002645367	0.02708389	0.026816119	-0.15990134	0.037214354	-0.21762086	-0.12990865	-0.40008005	-0.12814473	0.39324453	-0.07153407	-0.1350454	0.49310103	-0.5032946	0.18255039	0.21932565	0.066644505	0.52214336	0.2934366	-0.50893337	-0.0993685	0.48097652	-0.19557641	0.108096205	-0.24161251	0.47977933	-0.48758066	0.35118517	-0.07117334	0.16180167	-0.05793771	0.07232002	-0.046441574	-0.34622735	0.56705874	0.78333443	-0.43233934	-0.4336383	-0.37971935	0.23189484	0.49063194	0.4463888	0.0475639	0.08493793	0.4640582	-0.048502367	-0.44588664	-0.25820327	-0.6429242	-0.41642088	-0.042025357	0.44498822	-0.25292867	-0.119843006	0.32466066	0.5031854	0.19384368	-0.40670013	0.2552287	-0.028822524	0.049122464	0.48273736	0.15026173	0.06348539	0.57024443	-0.47292942	0.5908614	0.32413033	0.20017336	0.032865793	0.040351715	0.58014095	0.13807611	0.22819713	-0.27146626	0.25038844	0.5449629	0.41508055	0.12695062	0.55676305	0.059803795	0.6433903	-0.42812538	0.28494415	0.7093141	0.291646	-0.3976788	0.11760247	0.077262186	-0.5648058	0.20318098	-0.064156376	0.38328093	-0.16276474	0.44532198	0.18406971	0.24356592	0.3345212	0.284785	-0.056707427	0.5706005	0.13205862	0.26499087	-0.6436326	0.71330225	0.20409729	0.3920521	0.0761528	-0.6984417	-0.26307875	-0.5872897	0.4938261	0.07448406	0.47072193	-0.19325794	-0.6586932	0.28981346	0.119675174	0.3397795	-0.23638345	-0.3750282	-0.3012463	0.25607574	0.9363214	0.7142997	0.2757636	0.5915088	0.17066568	-0.36728188	0.3210879	0.26505363	0.33262223	0.03733032	0.33796194	0.037499726	0.0005342596	0.6202159	0.61067206	-0.77567035	-0.6538198	0.52099174	
0.16849355	-0.5572225	-0.49551266	-0.0889887	-0.15195432	-0.5096414	-0.6029386	0.376476	-0.30223504	-0.18978694	0.58520037	0.68491334	-0.29849973	0.3905863	-0.04797049	-0.7165922	0.3815483	0.25443572	-0.43775624	-0.21059917	0.6948971	0.3907992	0.57653844	-0.513574	0.26636547	-0.2518842	-0.521855	-0.5264688	0.4466157	0.6635562	0.6271478	-0.07400937	0.57057524	-0.54671854	-0.3837375	0.29831353	-0.47624668	-0.53208387	0.012340678	-0.3744199	0.4153565	0.009946851	-0.24109265	-0.54323167	0.5671917	0.5399313	0.5461193	0.15006669	-0.054555923	-0.42460856	-0.00096523715	0.41173083	-0.5463973	-0.12047946	-0.09032003	0.54895294	-0.6240322	0.44147056	0.21693774	-0.52104574	-0.18366556	-0.138786	0.16510063	-0.091990545	-0.56034625	0.47771737	0.315688	0.70678216	-0.6709554	-0.24901663	-0.58760244	-0.5355118	-0.27703205	0.65697587	0.48868132	-0.47975147	-0.28072646	0.700809	0.4912631	0.05824664	0.5718618	0.4100986	-0.11304818	0.33971858	0.37538567	0.39230326	-0.3924111	0.5308757	-0.30617547	-0.34206516	-0.41477373	0.459309	-0.16965395	0.25029147	-0.67310286	0.5474819	0.2023249	-0.57025987	-0.57570827	0.42722172	0.4291617	-0.40339306	-0.2020316	-0.43471333	-0.20392978	-0.086763434	-0.36892134	-0.28569964	-0.49072593	0.49553823	-0.35193577	0.3549131	0.6734503	0.5920738	0.35727274	0.6200503	0.506624	0.20396134	0.49781665	0.45027673	-0.2034719	-0.14868589	-0.31977612	0.48496702	0.50555444	-0.022172017	0.57737684	-0.26298454	0.6070662	-0.19288532	0.43399298	-0.15705983	0.5138157	0.26382127	0.63156074	-0.39397275	-0.252475	0.8576766	0.73211	-0.4659741	0.10992817	0.041104317	0.5036258	-0.41304997	-0.3440386	0.18728322	0.4319579	-0.450358	-0.32097813	-0.09908532	
0.04551188	-0.25868154	-0.27817345	0.09744889	-0.13793164	-0.12432557	0.03616638	0.16311991	0.030332316	0.21715237	0.17985086	0.44256255	0.06369781	-0.19318147	0.18164001	0.031398974	0.28951806	0.42474094	-0.06938344	0.17866716	0.30800602	-0.21601713	-0.24116212	-0.31864008	0.16767055	-0.02652689	0.14472409	-0.07438663	0.025583372	-0.09701002	0.17497623	0.04930503	0.47743428	-0.055884443	0.18654208	0.17719081	-0.061661303	0.17569394	-0.08601528	-0.05136482	0.1516991	0.18653557	-0.2664731	0.017574683	0.39062437	-0.10783743	0.22222123	0.14521648	-0.050206162	0.030499177	-0.15704334	0.06499609	-0.15607476	0.07720153	-0.09947584	0.31113377	-0.21634778	-0.04444592	-0.06024659	-0.015995711	0.18722463	-0.29945806	0.13940586	-0.06964457	0.15406854	0.013501747	0.063948646	0.28676042	0.12266317	-0.17227802	-0.16773693	-0.13412094	-0.09186415	0.0784657	0.25312033	0.031424552	-0.11720497	0.28973988	0.2805326	0.3163129	0.27397612	0.1312606	0.021596257	-0.12942475	0.5403952	0.24470311	0.41630688	-0.05533116	-0.09116672	-0.13766359	-0.13496144	0.20828258	-0.25636566	0.18696031	0.14076786	-0.09895184	0.1636522	0.032399964	-0.3566434	0.23580466	-0.14622547	0.31729218	-0.046294864	-0.1143116	-0.053725675	-0.39991736	0.08432186	-0.020976676	-0.013488676	-0.45942444	0.24659654	0.23530975	-0.2611432	0.044225965	0.3927086	0.18775254	-0.008375329	0.21242659	-0.033510007	0.29963234	0.40132022	-0.079539865	0.14715709	0.029476922	-0.01842892	0.28769237	0.3302292	0.044937354	0.23563793	0.030824091	-0.016336432	-0.013349525	0.13409252	-0.030586813	0.037468895	0.1293327	0.11100265	0.30654454	0.3869034	-0.14333652	0.15826762	0.22152637	0.06273777	-0.07842375	-0.1357609	0.42160237	0.22549225	-0.14977436	0.012566954	-0.15088552	
-0.10960193	0.42617232	0.21804857	0.045003593	0.24653883	0.028246222	0.47660485	0.08075351	-0.13362597	0.5081999	0.13092594	0.09426092	0.5059841	-0.0741336	0.5567813	0.34771174	-0.146894	-0.019087529	0.06723998	0.19280073	0.121325836	-0.41976	-0.3081642	-0.1410941	0.35167694	0.025901169	0.3407544	0.21443346	-0.1273939	0.120877035	-0.13088478	-0.01598801	-0.22104676	0.07941654	-0.08628071	0.17260201	0.036892906	0.31166402	0.14962894	0.27531517	0.31452537	-0.15351	0.07497063	0.30017316	0.36156797	-0.3180304	-0.34947786	0.3050853	0.060333744	-0.2833664	-0.0027612522	0.145149	0.16766208	0.13678643	-0.2393143	-0.3583	0.11138172	-0.06174679	-0.09218637	0.11824174	0.40674606	0.49308503	-0.018591838	-0.13918588	0.41752687	-0.35426655	0.36513296	-0.19966839	-0.2556851	0.05841268	-0.099351756	0.23738986	-0.106842294	0.054690197	0.6939587	0.5670873	-0.08676571	0.32581282	0.35875404	-0.16358563	0.013617701	-0.32450855	0.30642408	0.0948811	0.56973183	-0.4048173	-0.06554905	-0.19756182	0.08711718	0.1025199	0.28281486	-0.24031518	0.39406618	0.5321376	0.14381424	-0.19549529	-0.6301387	0.036793303	0.45129454	-0.056882165	-0.56731045	0.451824	0.46627992	0.25234917	-0.026528917	0.03952727	0.32607397	0.459254	0.3495491	-0.049507458	0.5456222	-0.22281812	0.20275997	-0.53130114	0.7395933	0.30351287	-0.17975311	0.28028506	-0.06885106	-0.05432993	0.30302396	0.020905929	0.2059163	-0.030120317	-0.13932022	-0.33248588	0.2681405	0.060909547	0.2786803	0.28790823	0.13617384	0.015234425	-0.23837975	0.14481397	0.52844214	0.26629555	0.031152433	0.47100714	0.32713366	0.03581505	0.08937012	0.32092854	0.5623771	0.47561982	0.0245691	0.13209546	-0.058803786	0.5105007	0.08087231	0.111778006	
0.20702681	0.8093832	0.5009608	0.119642384	0.4648256	0.76017237	0.7481343	-0.49246198	0.24274333	0.5571112	-0.53465194	-0.47559416	0.14834596	-0.045437507	-0.48545268	0.002007906	-0.41150263	-0.25623676	0.3909871	0.39063907	-0.2695827	0.2299543	-0.79375535	-0.118264996	-0.115145534	0.21064627	0.6942494	0.6800519	-0.7898706	0.47624806	0.22351421	0.2237943	-0.32960284	0.601778	0.43766966	-0.35337994	0.08759954	0.39977345	-0.051157415	0.5500611	-0.20115703	-0.35804152	0.6450834	0.46646437	0.22036153	-0.47326508	-0.41888863	-0.362012	0.58673	0.2968672	0.033864178	-0.19439851	0.34852758	0.39107198	-0.05519507	-0.42250836	0.56001484	-0.3621459	-0.4672412	0.70785207	0.6123704	0.45415017	-0.4340151	0.4888502	0.68462795	-0.22550674	-0.27133474	-0.24112894	0.53414667	0.32120055	0.37634587	0.5628334	0.5557422	-0.48807237	-0.12771605	0.70857507	-0.13291046	-0.09927972	0.11478047	-0.047746994	-0.2786883	0.1710345	0.31911072	-0.053924438	-0.19331394	-0.2481983	0.45109022	-0.44037908	0.3019665	0.44962204	0.6398868	-0.59318256	0.0026824446	-0.11970784	0.7593857	-0.28762487	-0.7859233	0.47778773	-0.10175199	-0.5564688	-0.6408662	0.7666696	0.6107488	0.7461548	0.53958064	0.68116933	0.45824647	0.6911756	0.20253722	-0.12723741	0.5429317	-0.10827184	-0.76466674	0.4486114	-0.5350983	-0.079091676	-0.15787672	-0.6654566	-0.4625237	-0.404615	0.67729497	0.4787133	0.76077074	-0.09409008	-0.06998926	-0.24217826	-0.050412975	0.6018974	-0.7248756	0.30749202	-0.14794593	0.33408442	0.36293083	0.110522576	-0.53416383	0.39125958	0.6767055	-0.12465174	-0.56329715	0.404047	-0.0034331244	0.45590824	-0.35383138	0.55065596	0.43439782	0.57707214	-0.057647873	0.49428883	0.24656136	0.67196476	
